Year,CoC Number,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (SH),Total Year-Round Beds (TH)
2009,MA-508,462.0,171,0.0,291
2009,MA-509,377.0,242,0.0,135
2009,MA-510,993.0,706,6.0,281
2009,MA-511,243.0,202,0.0,41
2009,MA-512,280.0,148,0.0,132
2009,MA-513,97.0,70,0.0,27
2009,MA-515,152.0,56,0.0,96
2009,MA-516,725.0,513,0.0,212
2009,MA-517,134.0,103,0.0,31
2009,MA-518,424.0,319,0.0,105
2009,MA-519,151.0,65,0.0,86
2009,MA-520,603.0,434,0.0,169
2009,MD-500,130.0,77,0.0,53
2009,MD-501,2403.0,1006,39.0,1358
2009,MD-502,143.0,56,0.0,87
2009,MD-503,201.0,109,0.0,92
2009,MD-504,145.0,59,0.0,86
2009,MD-505,517.0,379,0.0,138
2009,GA-503,211.0,107,0.0,104
2009,GA-500,5254.0,2047,0.0,3207
2009,MI-516,402.0,148,0.0,254
2009,CA-519,389.0,206,0.0,183
2009,CA-508,614.0,328,0.0,286
2009,CA-509,246.0,115,0.0,131
2009,CA-510,842.0,451,0.0,391
2009,CA-511,3108.0,2379,0.0,729
2009,CA-512,925.0,149,0.0,776
2009,CA-513,600.0,230,0.0,370
2009,CA-514,1431.0,501,24.0,906
2009,CA-515,495.0,84,0.0,411
2009,CA-516,455.0,138,0.0,317
2009,CA-517,218.0,118,0.0,100
2009,CA-518,403.0,198,0.0,205
2009,CA-520,263.0,127,0.0,136
2009,FL-606,300.0,222,0.0,78
2009,CA-521,259.0,89,0.0,170
2009,CA-522,330.0,173,0.0,157
2009,CA-523,97.0,15,0.0,82
2009,CA-525,135.0,32,0.0,103
2009,CA-526,187.0,136,0.0,51
2009,CA-527,145.0,82,0.0,63
2009,CA-600,15082.0,4933,55.0,10094
2009,CA-601,2345.0,219,47.0,2079
2009,CA-602,2713.0,506,0.0,2207
2009,CA-603,1041.0,541,0.0,500
2009,CA-604,767.0,431,0.0,336
2009,CA-507,556.0,170,0.0,386
2009,CA-506,1051.0,268,0.0,783
2009,CA-505,910.0,472,0.0,438
2009,CA-504,1126.0,569,0.0,557
2009,AK-500,877.0,548,0.0,329
2009,AK-501,820.0,567,0.0,253
2009,AL-500,1187.0,340,34.0,813
2009,AL-501,312.0,171,0.0,141
2009,AL-502,245.0,38,0.0,207
2009,AL-503,631.0,360,0.0,271
2009,AL-504,345.0,120,0.0,225
2009,AL-505,236.0,165,0.0,71
2009,AL-506,329.0,93,0.0,236
2009,AL-507,780.0,324,0.0,456
2009,AR-500,979.0,408,0.0,571
2009,AR-501,265.0,152,0.0,113
2009,AR-502,108.0,37,0.0,71
2009,AR-504,192.0,139,0.0,53
2009,AR-505,159.0,145,0.0,14
2009,AR-506,99.0,23,0.0,76
2009,AZ-500,1404.0,809,0.0,595
2009,AZ-501,2342.0,631,15.0,1696
2009,AZ-502,5320.0,2571,25.0,2724
2009,CA-500,1914.0,788,10.0,1116
2009,CA-501,2648.0,1944,25.0,679
2009,CA-502,2368.0,867,0.0,1501
2009,CA-503,1612.0,599,0.0,1013
2009,CA-605,224.0,29,9.0,186
2009,CA-606,1646.0,463,25.0,1158
2009,CA-607,287.0,142,0.0,145
2009,FL-502,1796.0,809,45.0,942
2009,FL-504,608.0,95,0.0,513
2009,FL-505,223.0,113,0.0,110
2009,FL-506,728.0,303,0.0,425
2009,FL-507,2474.0,1207,25.0,1242
2009,FL-508,403.0,165,0.0,238
2009,FL-509,243.0,159,0.0,84
2009,FL-510,2407.0,820,0.0,1587
2009,FL-511,657.0,227,0.0,430
2009,FL-512,176.0,82,0.0,94
2009,FL-513,696.0,146,0.0,550
2009,FL-514,515.0,196,0.0,319
2009,FL-515,252.0,83,0.0,169
2009,FL-516,78.0,8,0.0,70
2009,FL-517,141.0,68,0.0,73
2009,FL-518,120.0,69,0.0,51
2009,FL-519,228.0,183,0.0,45
2009,FL-520,352.0,142,8.0,202
2009,FL-600,3366.0,1458,28.0,1880
2009,FL-601,2342.0,764,35.0,1543
2009,FL-602,161.0,88,0.0,73
2009,FL-603,480.0,184,0.0,296
2009,FL-604,422.0,238,0.0,184
2009,FL-605,772.0,429,14.0,329
2009,FL-503,552.0,255,0.0,297
2009,FL-501,1106.0,345,25.0,736
2009,CA-608,1495.0,619,0.0,876
2009,FL-500,778.0,414,0.0,364
2009,CA-609,843.0,425,0.0,418
2009,CA-610,1735.0,214,12.0,1509
2009,CA-611,265.0,124,0.0,141
2009,CA-612,144.0,50,0.0,94
2009,CA-613,206.0,130,0.0,76
2009,CA-614,277.0,167,0.0,110
2009,CO-500,1256.0,764,0.0,492
2009,CO-503,4343.0,1650,25.0,2668
2009,CO-504,764.0,315,0.0,449
2009,CT-500,131.0,65,0.0,66
2009,CT-501,757.0,424,0.0,333
2009,CT-502,787.0,303,0.0,484
2009,CT-503,427.0,200,0.0,227
2009,CT-504,208.0,83,0.0,125
2009,CT-505,671.0,583,0.0,88
2009,CT-506,135.0,135,0.0,0
2009,CT-507,324.0,177,0.0,147
2009,CT-508,245.0,104,0.0,141
2009,CT-509,119.0,86,0.0,33
2009,CT-510,68.0,25,0.0,43
2009,CT-512,171.0,171,0.0,0
2009,DC-500,6202.0,3069,25.0,3108
2009,DE-500,1197.0,516,10.0,671
2009,MI-514,259.0,127,0.0,132
2009,MI-510,389.0,151,6.0,232
2009,OH-506,657.0,305,10.0,342
2009,PA-605,393.0,214,0.0,179
2009,PA-505,348.0,142,8.0,198
2009,PA-506,462.0,147,0.0,315
2009,PA-507,1577.0,795,0.0,782
2009,PA-508,209.0,54,0.0,155
2009,PA-509,952.0,363,0.0,589
2009,PA-510,692.0,154,0.0,538
2009,PA-511,538.0,103,0.0,435
2009,PA-600,1375.0,393,38.0,944
2009,PA-601,752.0,317,42.0,393
2009,PA-602,462.0,303,0.0,159
2009,PA-603,144.0,42,0.0,102
2009,PR-502,1462.0,245,22.0,1195
2009,OH-500,1036.0,633,0.0,403
2009,PR-503,576.0,245,28.0,303
2009,RI-500,1450.0,872,17.0,561
2009,SC-500,527.0,277,0.0,250
2009,SC-501,1514.0,723,12.0,779
2009,SC-502,903.0,318,0.0,585
2009,SC-503,651.0,317,0.0,334
2009,SC-504,666.0,109,0.0,557
2009,SD-500,1379.0,716,0.0,663
2009,TN-500,351.0,193,0.0,158
2009,TN-501,1617.0,411,0.0,1206
2009,TN-502,858.0,413,0.0,445
2009,PA-504,494.0,208,0.0,286
2009,PA-503,235.0,117,0.0,118
2009,PA-502,735.0,363,0.0,372
2009,PA-501,337.0,183,0.0,154
2009,OH-503,941.0,790,0.0,151
2009,OH-504,336.0,181,1.0,154
2009,OH-505,733.0,438,25.0,270
2009,MI-517,298.0,139,0.0,159
2009,OH-507,3614.0,2149,10.0,1455
2009,OH-508,417.0,218,20.0,179
2009,OK-500,392.0,270,0.0,122
2009,OK-501,825.0,481,50.0,294
2009,OK-502,1133.0,797,0.0,336
2009,OK-503,187.0,117,0.0,70
2009,OK-504,191.0,63,0.0,128
2009,OK-505,367.0,296,0.0,71
2009,OK-506,172.0,116,0.0,56
2009,OK-507,394.0,365,0.0,29
2009,OR-500,943.0,544,28.0,371
2009,OR-501,2597.0,525,0.0,2072
2009,OR-502,711.0,240,0.0,471
2009,OR-503,397.0,231,0.0,166
2009,OR-504,815.0,237,5.0,573
2009,OR-505,2700.0,1611,0.0,1089
2009,OR-506,250.0,102,10.0,138
2009,OR-507,150.0,32,0.0,118
2009,PA-500,6407.0,3744,70.0,2593
2009,TN-503,281.0,124,0.0,157
2009,TN-504,1363.0,709,16.0,638
2009,TN-506,221.0,174,0.0,47
2009,VA-501,445.0,312,0.0,133
2009,VA-503,374.0,163,0.0,211
2009,VA-504,157.0,103,0.0,54
2009,VA-505,415.0,163,22.0,230
2009,VA-507,143.0,72,0.0,71
2009,VA-508,236.0,136,0.0,100
2009,VA-509,80.0,58,0.0,22
2009,VA-510,89.0,81,0.0,8
2009,VA-512,32.0,10,0.0,22
2009,VA-513,237.0,158,0.0,79
2009,VA-514,137.0,105,0.0,32
2009,VA-517,144.0,83,0.0,61
2009,VA-518,161.0,134,0.0,27
2009,VA-519,53.0,53,0.0,0
2009,VA-521,897.0,447,0.0,450
2009,VA-600,281.0,115,5.0,161
2009,VA-601,1491.0,371,8.0,1112
2009,VA-602,127.0,66,0.0,61
2009,VA-603,348.0,199,0.0,149
2009,VA-604,431.0,180,0.0,251
2009,VI-500,123.0,58,0.0,65
2009,VT-500,508.0,246,6.0,256
2009,VT-501,283.0,124,0.0,159
2009,WA-500,6777.0,2428,45.0,4304
2009,VA-502,659.0,378,0.0,281
2009,VA-500,1010.0,269,21.0,720
2009,TN-507,210.0,76,0.0,134
2009,UT-504,285.0,124,0.0,161
2009,TN-509,430.0,322,0.0,108
2009,TN-510,134.0,126,0.0,8
2009,TN-512,260.0,252,0.0,8
2009,TX-500,1800.0,777,44.0,979
2009,TX-501,819.0,526,0.0,293
2009,TX-503,1300.0,722,16.0,562
2009,TX-504,108.0,68,0.0,40
2009,TX-600,4326.0,2751,25.0,1550
2009,TX-601,2285.0,1292,20.0,973
2009,TX-603,1307.0,744,20.0,543
2009,TX-604,281.0,115,0.0,166
2009,TX-607,3245.0,2610,0.0,635
2009,TX-610,87.0,53,0.0,34
2009,TX-611,647.0,573,0.0,74
2009,TX-613,458.0,413,0.0,45
2009,TX-624,275.0,275,0.0,0
2009,TX-700,4277.0,1227,20.0,3030
2009,TX-701,329.0,261,0.0,68
2009,TX-702,251.0,141,0.0,110
2009,TX-703,297.0,166,0.0,131
2009,TX-704,357.0,249,0.0,108
2009,UT-500,1848.0,839,49.0,960
2009,UT-503,1082.0,528,0.0,554
2009,OH-501,863.0,470,12.0,381
2009,OH-502,2160.0,1140,52.0,968
2009,NY-608,99.0,69,0.0,30
2009,MT-500,1214.0,656,0.0,558
2009,NC-501,496.0,220,0.0,276
2009,NC-502,596.0,279,0.0,317
2009,NC-503,3095.0,2190,0.0,905
2009,NC-504,1055.0,439,0.0,616
2009,NC-505,1564.0,471,0.0,1093
2009,NC-506,584.0,317,0.0,267
2009,NC-507,998.0,596,0.0,402
2009,NC-509,196.0,164,0.0,32
2009,NC-511,266.0,100,0.0,166
2009,NC-513,167.0,74,0.0,93
2009,NC-516,132.0,100,0.0,32
2009,ND-500,790.0,597,0.0,193
2009,NE-500,278.0,83,0.0,195
2009,NE-501,1217.0,686,0.0,531
2009,NE-502,978.0,323,0.0,655
2009,NE-503,134.0,97,0.0,37
2009,NE-504,222.0,69,0.0,153
2009,NE-505,148.0,67,0.0,81
2009,NE-506,212.0,168,0.0,44
2009,NH-500,747.0,448,0.0,299
2009,NH-501,328.0,151,4.0,173
2009,NH-502,281.0,73,5.0,203
2009,NJ-500,352.0,352,0.0,0
2009,NC-500,490.0,269,0.0,221
2009,MS-503,166.0,120,0.0,46
2009,NJ-503,417.0,157,0.0,260
2009,MS-501,805.0,501,0.0,304
2009,MI-518,93.0,36,0.0,57
2009,MI-519,426.0,169,0.0,257
2009,MI-523,111.0,34,0.0,77
2009,MN-500,3175.0,1950,0.0,1225
2009,MN-501,1404.0,553,10.0,841
2009,MN-502,468.0,189,0.0,279
2009,MN-503,529.0,165,0.0,364
2009,MN-504,119.0,24,0.0,95
2009,MN-505,444.0,158,0.0,286
2009,MN-506,262.0,96,0.0,166
2009,MN-508,179.0,85,0.0,94
2009,MN-509,371.0,149,0.0,222
2009,MN-510,108.0,39,0.0,69
2009,MN-511,112.0,48,0.0,64
2009,MO-500,417.0,276,0.0,141
2009,MO-501,1493.0,478,8.0,1007
2009,MO-503,182.0,104,0.0,78
2009,MO-600,683.0,120,0.0,563
2009,MO-602,401.0,101,0.0,300
2009,MO-603,156.0,107,0.0,49
2009,MO-604,1848.0,1047,10.0,791
2009,MO-606,2211.0,1499,8.0,704
2009,MS-500,480.0,182,0.0,298
2009,NJ-502,431.0,397,0.0,34
2009,NJ-501,219.0,105,0.0,114
2009,NJ-504,1925.0,1418,0.0,507
2009,NY-519,336.0,241,0.0,95
2009,NJ-505,149.0,124,8.0,17
2009,NY-508,953.0,464,0.0,489
2009,NY-509,107.0,6,0.0,101
2009,NY-510,90.0,50,0.0,40
2009,NY-511,258.0,122,0.0,136
2009,NY-512,96.0,65,0.0,31
2009,NY-513,27.0,15,0.0,12
2009,NY-514,131.0,68,0.0,63
2009,NY-516,64.0,47,0.0,17
2009,NY-517,28.0,9,0.0,19
2009,NY-518,443.0,88,0.0,355
2009,NY-520,15.0,15,0.0,0
2009,NY-505,716.0,354,0.0,362
2009,NY-522,205.0,39,0.0,166
2009,NY-523,95.0,52,0.0,43
2009,NY-524,239.0,73,0.0,166
2009,NY-600,49412.0,41811,112.0,7489
2009,NY-601,456.0,224,0.0,232
2009,NY-602,147.0,102,0.0,45
2009,NY-603,1670.0,1288,0.0,382
2009,NY-604,2022.0,496,0.0,1526
2009,NY-605,646.0,421,0.0,225
2009,NY-606,135.0,61,0.0,74
2009,NY-607,28.0,28,0.0,0
2009,NY-506,26.0,26,0.0,0
2009,NY-507,94.0,74,0.0,20
2009,NY-504,64.0,16,0.0,48
2009,NJ-516,80.0,73,0.0,7
2009,NJ-506,611.0,254,0.0,357
2009,NJ-507,357.0,146,0.0,211
2009,NJ-508,165.0,73,0.0,92
2009,NJ-509,304.0,143,20.0,141
2009,NJ-510,128.0,41,0.0,87
2009,NJ-511,440.0,347,0.0,93
2009,NJ-512,134.0,0,0.0,134
2009,NJ-513,192.0,89,0.0,103
2009,NY-503,426.0,311,0.0,115
2009,NJ-515,332.0,216,0.0,116
2009,NJ-514,363.0,160,0.0,203
2009,NJ-518,10.0,0,0.0,10
2009,NV-501,596.0,378,0.0,218
2009,NY-502,68.0,29,0.0,39
2009,NY-501,276.0,49,0.0,227
2009,NJ-519,93.0,64,0.0,29
2009,NV-502,317.0,224,0.0,93
2009,NY-500,698.0,459,12.0,227
2009,NV-500,7484.0,915,25.0,6544
2009,NM-501,1759.0,1163,0.0,596
2009,NM-500,984.0,327,0.0,657
2009,NJ-520,107.0,89,0.0,18
2008,WI-503,575.0,285,14.0,276
2008,WA-507,376.0,162,0.0,214
2008,WA-508,889.0,292,0.0,597
2008,WI-500,3932.0,1844,7.0,2081
2008,WI-501,1505.0,720,43.0,742
2008,WI-502,293.0,202,0.0,91
2008,WA-503,1363.0,388,0.0,975
2008,WV-500,158.0,113,0.0,45
2008,WV-501,399.0,218,12.0,169
2008,WV-503,374.0,281,0.0,93
2008,WV-508,1129.0,731,0.0,398
2008,WY-500,710.0,488,0.0,222
2008,WA-504,1428.0,355,0.0,1073
2008,MI-514,234.0,127,0.0,107
2008,WA-502,1198.0,650,0.0,548
2008,KS-503,317.0,206,0.0,111
2008,IL-515,188.0,74,0.0,114
2008,IL-516,166.0,88,7.0,71
2008,IL-517,468.0,322,0.0,146
2008,IL-518,503.0,230,0.0,273
2008,IL-519,230.0,103,0.0,127
2008,IL-520,449.0,262,0.0,187
2008,IN-500,596.0,184,0.0,412
2008,IN-502,5741.0,3060,0.0,2681
2008,IN-503,2474.0,840,25.0,1609
2008,KS-501,190.0,41,0.0,149
2008,KS-502,578.0,359,20.0,199
2008,KS-505,179.0,99,0.0,80
2008,GA-501,3090.0,1686,0.0,1404
2008,KS-507,1210.0,830,0.0,380
2008,KY-500,2489.0,1228,0.0,1261
2008,KY-501,2390.0,1063,10.0,1317
2008,KY-502,1199.0,478,0.0,721
2008,LA-500,739.0,228,0.0,511
2008,LA-501,253.0,221,0.0,32
2008,LA-502,987.0,349,10.0,628
2008,LA-503,976.0,200,15.0,761
2008,LA-504,844.0,205,0.0,639
2008,LA-505,256.0,119,0.0,137
2008,LA-506,265.0,87,0.0,178
2008,IL-514,819.0,227,0.0,592
2008,IL-513,261.0,127,0.0,134
2008,IL-512,423.0,232,24.0,167
2008,IL-511,938.0,220,15.0,703
2008,GA-504,460.0,303,0.0,157
2008,GA-505,284.0,222,0.0,62
2008,GA-506,472.0,139,0.0,333
2008,GA-507,850.0,471,0.0,379
2008,GU-500,244.0,97,0.0,147
2008,HI-500,920.0,320,0.0,600
2008,HI-501,2952.0,1077,25.0,1850
2008,IA-500,450.0,159,0.0,291
2008,IA-501,2590.0,1033,0.0,1557
2008,IA-502,1271.0,409,0.0,862
2008,ID-500,834.0,451,0.0,383
2008,ID-501,1038.0,431,0.0,607
2008,IL-500,208.0,12,0.0,196
2008,IL-501,557.0,244,0.0,313
2008,IL-502,360.0,105,15.0,240
2008,IL-503,399.0,47,0.0,352
2008,IL-504,244.0,118,0.0,126
2008,IL-505,105.0,32,0.0,73
2008,IL-506,426.0,158,0.0,268
2008,IL-507,573.0,327,0.0,246
2008,IL-508,284.0,147,0.0,137
2008,IL-509,87.0,24,0.0,63
2008,IL-510,6127.0,2101,70.0,3956
2008,LA-507,261.0,120,0.0,141
2008,LA-508,126.0,73,0.0,53
2008,MA-500,5219.0,3380,6.0,1833
2008,MD-506,156.0,59,25.0,72
2008,MD-508,248.0,116,0.0,132
2008,MD-509,217.0,39,0.0,178
2008,MD-510,41.0,22,0.0,19
2008,MD-511,114.0,33,0.0,81
2008,MD-512,241.0,150,0.0,91
2008,MD-513,173.0,109,0.0,64
2008,MD-600,531.0,230,0.0,301
2008,MD-601,716.0,244,40.0,432
2008,ME-500,1634.0,536,0.0,1098
2008,ME-501,560.0,140,0.0,420
2008,ME-502,772.0,332,0.0,440
2008,MI-500,1807.0,960,0.0,847
2008,MI-501,3254.0,1741,21.0,1492
2008,MI-502,510.0,205,16.0,289
2008,MI-503,194.0,157,0.0,37
2008,MI-504,450.0,144,0.0,306
2008,MI-505,237.0,198,0.0,39
2008,MI-506,858.0,334,0.0,524
2008,MI-507,812.0,437,0.0,375
2008,MI-508,467.0,286,0.0,181
2008,MI-509,289.0,183,0.0,106
2008,MI-510,381.0,150,6.0,225
2008,MI-511,105.0,53,0.0,52
2008,MD-507,146.0,63,0.0,83
2008,MD-505,499.0,379,0.0,120
2008,MA-501,1150.0,745,6.0,399
2008,MD-504,144.0,59,0.0,85
2008,MA-502,407.0,266,0.0,141
2008,MA-503,449.0,289,0.0,160
2008,MA-504,727.0,381,6.0,340
2008,MA-505,364.0,115,0.0,249
2008,MA-506,1421.0,798,13.0,610
2008,MA-507,204.0,57,0.0,147
2008,MA-508,354.0,37,0.0,317
2008,MA-509,390.0,241,0.0,149
2008,MA-510,648.0,342,6.0,300
2008,MA-511,243.0,202,0.0,41
2008,MA-512,250.0,121,0.0,129
2008,MA-513,96.0,69,0.0,27
2008,MA-514,695.0,556,0.0,139
2008,MA-515,151.0,60,0.0,91
2008,MA-516,433.0,203,0.0,230
2008,MA-517,130.0,99,0.0,31
2008,MA-518,143.0,45,0.0,98
2008,MA-519,128.0,65,0.0,63
2008,MA-520,637.0,434,0.0,203
2008,MD-500,130.0,77,0.0,53
2008,MD-501,1926.0,591,39.0,1296
2008,MD-502,127.0,56,0.0,71
2008,MD-503,201.0,109,0.0,92
2008,GA-503,213.0,119,0.0,94
2008,GA-500,4783.0,1797,15.0,2971
2008,MI-513,71.0,21,0.0,50
2008,CA-518,436.0,205,0.0,231
2008,CA-507,552.0,176,0.0,376
2008,CA-508,578.0,291,0.0,287
2008,CA-509,234.0,110,0.0,124
2008,CA-510,821.0,451,0.0,370
2008,CA-511,2362.0,1699,0.0,663
2008,CA-512,931.0,149,0.0,782
2008,CA-513,601.0,243,0.0,358
2008,CA-514,2105.0,1048,24.0,1033
2008,CA-515,459.0,71,0.0,388
2008,CA-516,337.0,112,0.0,225
2008,CA-517,218.0,118,0.0,100
2008,CA-519,462.0,207,0.0,255
2008,FL-606,270.0,196,0.0,74
2008,CA-520,202.0,68,0.0,134
2008,CA-521,294.0,112,0.0,182
2008,CA-522,278.0,108,0.0,170
2008,CA-523,68.0,8,0.0,60
2008,CA-524,488.0,39,0.0,449
2008,CA-525,134.0,32,0.0,102
2008,CA-526,285.0,234,0.0,51
2008,CA-600,13565.0,4517,50.0,8998
2008,CA-601,2359.0,222,47.0,2090
2008,CA-602,4056.0,1231,0.0,2825
2008,CA-603,995.0,495,0.0,500
2008,CA-506,1013.0,271,0.0,742
2008,CA-505,965.0,530,0.0,435
2008,CA-504,1106.0,568,0.0,538
2008,CA-503,1571.0,599,0.0,972
2008,WA-501,5487.0,1994,0.0,3493
2008,AK-500,899.0,540,0.0,359
2008,AK-501,798.0,574,0.0,224
2008,AL-500,1134.0,312,34.0,788
2008,AL-501,424.0,190,0.0,234
2008,AL-502,261.0,36,0.0,225
2008,AL-503,740.0,362,0.0,378
2008,AL-504,417.0,141,0.0,276
2008,AL-505,252.0,181,0.0,71
2008,AL-506,329.0,93,0.0,236
2008,AL-507,780.0,324,0.0,456
2008,AR-500,935.0,408,0.0,527
2008,AR-501,293.0,180,0.0,113
2008,AR-502,126.0,55,0.0,71
2008,AR-504,235.0,182,0.0,53
2008,AR-505,159.0,145,0.0,14
2008,AR-506,99.0,23,0.0,76
2008,AZ-500,1555.0,801,0.0,754
2008,AZ-501,2530.0,749,15.0,1766
2008,AZ-502,5718.0,2694,25.0,2999
2008,CA-500,1901.0,731,10.0,1160
2008,CA-501,2339.0,1640,25.0,674
2008,CA-502,2463.0,920,0.0,1543
2008,CA-604,855.0,496,0.0,359
2008,CA-605,244.0,42,9.0,193
2008,CA-606,1657.0,479,25.0,1153
2008,FL-501,987.0,327,25.0,635
2008,FL-503,588.0,308,0.0,280
2008,FL-504,610.0,103,0.0,507
2008,FL-505,149.0,61,0.0,88
2008,FL-506,693.0,253,0.0,440
2008,FL-507,2435.0,1244,25.0,1166
2008,FL-508,396.0,163,0.0,233
2008,FL-509,257.0,175,0.0,82
2008,FL-510,2477.0,915,0.0,1562
2008,FL-511,554.0,197,0.0,357
2008,FL-512,184.0,100,0.0,84
2008,FL-513,648.0,134,0.0,514
2008,FL-514,313.0,195,0.0,118
2008,FL-515,237.0,82,0.0,155
2008,FL-516,199.0,102,0.0,97
2008,FL-517,109.0,68,0.0,41
2008,FL-518,103.0,79,0.0,24
2008,FL-519,228.0,183,0.0,45
2008,FL-520,289.0,125,8.0,156
2008,FL-600,3330.0,1407,28.0,1895
2008,FL-601,2495.0,704,78.0,1713
2008,FL-603,423.0,139,0.0,284
2008,FL-604,517.0,267,0.0,250
2008,FL-605,713.0,412,14.0,287
2008,FL-502,1800.0,793,25.0,982
2008,FL-500,882.0,414,0.0,468
2008,CA-607,287.0,149,0.0,138
2008,DE-500,1250.0,572,10.0,668
2008,CA-608,1449.0,568,0.0,881
2008,CA-609,829.0,338,0.0,491
2008,CA-610,1620.0,220,12.0,1388
2008,CA-611,257.0,124,0.0,133
2008,CA-612,153.0,50,0.0,103
2008,CA-613,206.0,130,0.0,76
2008,CA-614,281.0,172,0.0,109
2008,CO-500,1233.0,757,0.0,476
2008,CO-503,4529.0,1682,25.0,2822
2008,CO-504,760.0,305,0.0,455
2008,CT-500,121.0,64,0.0,57
2008,CT-501,654.0,349,0.0,305
2008,CT-502,849.0,362,0.0,487
2008,CT-503,427.0,200,0.0,227
2008,CT-504,208.0,83,0.0,125
2008,CT-505,650.0,563,0.0,87
2008,CT-506,140.0,135,0.0,5
2008,CT-507,299.0,177,0.0,122
2008,CT-508,268.0,119,0.0,149
2008,CT-509,103.0,86,0.0,17
2008,CT-510,68.0,25,0.0,43
2008,CT-512,171.0,171,0.0,0
2008,DC-500,5742.0,3045,25.0,2672
2008,MI-512,279.0,112,0.0,167
2008,FL-602,150.0,62,0.0,88
2008,MI-515,177.0,97,0.0,80
2008,PA-605,391.0,214,0.0,177
2008,PA-505,367.0,163,8.0,196
2008,PA-506,452.0,146,0.0,306
2008,PA-507,1535.0,795,0.0,740
2008,PA-508,220.0,54,0.0,166
2008,PA-509,832.0,397,0.0,435
2008,PA-510,743.0,165,0.0,578
2008,PA-511,536.0,103,0.0,433
2008,PA-600,1469.0,386,38.0,1045
2008,PA-601,714.0,302,25.0,387
2008,PA-602,403.0,253,0.0,150
2008,PA-603,136.0,37,0.0,99
2008,PR-502,1293.0,213,22.0,1058
2008,OH-501,892.0,444,12.0,436
2008,PR-503,599.0,258,0.0,341
2008,RI-500,1254.0,829,17.0,408
2008,SC-500,681.0,357,0.0,324
2008,SC-501,1416.0,695,12.0,709
2008,SC-502,854.0,348,0.0,506
2008,SC-503,599.0,271,0.0,328
2008,SC-504,419.0,129,0.0,290
2008,SD-500,1379.0,716,0.0,663
2008,TN-500,407.0,275,0.0,132
2008,TN-501,1756.0,431,0.0,1325
2008,TN-502,843.0,413,0.0,430
2008,PA-504,502.0,216,0.0,286
2008,PA-503,247.0,118,0.0,129
2008,PA-502,703.0,345,0.0,358
2008,PA-501,302.0,162,0.0,140
2008,OH-503,935.0,790,0.0,145
2008,OH-504,337.0,181,1.0,155
2008,OH-505,706.0,486,25.0,195
2008,OH-506,690.0,341,10.0,339
2008,OH-507,3538.0,2117,10.0,1411
2008,OH-508,430.0,223,20.0,187
2008,OK-500,388.0,266,0.0,122
2008,OK-501,810.0,481,50.0,279
2008,OK-502,1199.0,717,0.0,482
2008,OK-503,223.0,153,0.0,70
2008,OK-504,171.0,56,0.0,115
2008,OK-505,268.0,227,0.0,41
2008,OK-506,172.0,116,0.0,56
2008,OK-507,344.0,315,0.0,29
2008,OR-500,1174.0,674,44.0,456
2008,OR-501,3298.0,985,0.0,2313
2008,OR-502,433.0,186,0.0,247
2008,OR-503,350.0,184,0.0,166
2008,OR-504,914.0,430,5.0,479
2008,OR-505,2589.0,1121,0.0,1468
2008,OR-506,323.0,103,10.0,210
2008,OR-507,156.0,38,0.0,118
2008,PA-500,7195.0,3324,70.0,3801
2008,TN-503,314.0,189,0.0,125
2008,TN-504,1517.0,824,16.0,677
2008,TN-507,241.0,82,0.0,159
2008,VA-502,526.0,358,0.0,168
2008,VA-504,204.0,123,0.0,81
2008,VA-505,392.0,163,16.0,213
2008,VA-507,143.0,72,0.0,71
2008,VA-508,198.0,98,0.0,100
2008,VA-509,80.0,58,0.0,22
2008,VA-510,89.0,81,0.0,8
2008,VA-512,32.0,10,0.0,22
2008,VA-513,239.0,152,0.0,87
2008,VA-514,141.0,103,0.0,38
2008,VA-517,154.0,90,0.0,64
2008,VA-518,112.0,86,0.0,26
2008,VA-519,54.0,54,0.0,0
2008,VA-521,942.0,474,0.0,468
2008,VA-600,281.0,115,5.0,161
2008,VA-601,1444.0,369,8.0,1067
2008,VA-602,133.0,72,0.0,61
2008,VA-603,349.0,201,0.0,148
2008,VA-604,380.0,180,0.0,200
2008,VI-500,108.0,58,0.0,50
2008,VT-500,654.0,334,6.0,314
2008,VT-501,277.0,137,0.0,140
2008,MI-516,342.0,142,0.0,200
2008,WA-500,6538.0,2404,45.0,4089
2008,VA-503,374.0,163,0.0,211
2008,VA-501,440.0,312,0.0,128
2008,TN-509,434.0,337,0.0,97
2008,VA-500,964.0,274,20.0,670
2008,TN-510,136.0,136,0.0,0
2008,TN-512,411.0,134,0.0,277
2008,TX-500,1411.0,615,44.0,752
2008,TX-501,721.0,488,0.0,233
2008,TX-503,1301.0,703,16.0,582
2008,TX-504,116.0,98,0.0,18
2008,TX-600,4016.0,2636,25.0,1355
2008,TX-601,2221.0,1260,20.0,941
2008,TX-603,1208.0,643,20.0,545
2008,TX-604,267.0,108,0.0,159
2008,TX-607,3138.0,2503,0.0,635
2008,TX-610,92.0,58,0.0,34
2008,TX-611,670.0,587,0.0,83
2008,TX-613,274.0,236,0.0,38
2008,TX-624,243.0,243,0.0,0
2008,TX-700,3740.0,1398,25.0,2317
2008,TX-701,280.0,172,0.0,108
2008,TX-702,251.0,141,0.0,110
2008,TX-703,326.0,168,0.0,158
2008,TX-704,391.0,266,0.0,125
